Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,411,197052001953,138,738923118263,402,8139,48,05029,8,167,False
2,664,793762207031,169,789968317002,656,74,59831,8,148,5,True
3,664,801879882813,173,816459875554,656,74,52928,8,148,5,True
4,664,806457519531,190,201871665567,656,74,49094,8,148,5,True
5,664,809204101563,118,802333004773,656,74,46774,8,148,5,True
6,664,812072753906,159,229075909033,656,74,44351,8,148,5,True
7,664,7744140625,113,159929965064,656,74,76285,8,148,5,True
8,664,758605957031,166,08800330013,656,74,89758,8,148,5,True
9,664,833068847656,188,532187783718,656,74,26617,8,148,5,True
10,664,729064941406,150,91780142542,656,75,15131,8,148,5,True
11,664,748291015625,172,462314175442,656,74,98627,8,148,5,True
12,664,739501953125,105,225446710084,656,75,06128,8,148,5,True
13,664,805053710938,132,963773441315,656,74,50293,8,148,5,True
14,664,821838378906,129,119307613373,656,74,36096,8,148,5,True
15,664,803100585938,142,931263453886,656,74,51904,8,148,5,True
16,664,773254394531,146,790282109007,656,74,77258,8,148,5,True
17,664,822387695313,124,554431846179,656,74,35632,8,148,5,True
18,664,822937011719,129,44441553764,656,74,35181,8,148,5,True
