Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|41,7455406188965|8,27954205274582|235,7295|28,03873|6|142|False
2|41,7912254333496|5,21499515939504|235,9407|28,04085|6|142|False
3|48,0196342468262|5,86723170436453|225,2939|37,58842|7|234|False
4|48,2172088623047|5,4605978526175|226,295|37,78891|7|234|False
5|48,1639289855957|6,59257054459304|226,0024|37,67404|7|234|False
6|50,6261825561523|8,72019350237097|236,24|31,09708|8|260,5|False
7|50,7137413024902|10,1735685650026|236,6793|31,15741|8|260,5|False
8|50,6462669372559|13,4957476679236|236,3902|31,19864|8|260,5|False
9|138,287994384766|14,6552109091077|267,7839|8,219543|8|266,5|False
10|61,1489715576172|16,3938264079392|240,1814|8,69281|8|266,5|False
11|50,6419372558594|4,8964446682483|236,333|31,13263|8|260,5|False
12|50,6989860534668|21,3734868136002|236,5311|31,01636|8|260,5|False
13|50,6476593017578|10,0108997702599|236,2877|31,00592|8|260,5|False
14|50,6957054138184|10,8986753430218|236,496|30,9812|8|260,5|False
15|50,658374786377|18,4549119204283|236,2515|30,85571|8|260,5|False
16|50,6439628601074|3,11313116550446|236,3082|31,07208|8|260,5|False
17|52,766487121582|6,75197388976812|244,233|30,86951|8|234|False
18|52,8100051879883|10,4630786672235|243,8621|29,93213|8|234|False
19|52,8907814025879|12,818707324937|244,2549|29,96399|8|234|False
20|52,8574829101563|12,2511514674872|244,1669|30,06909|8|234|False
21|52,8591384887695|14,3475602194667|244,197|30,1051|8|234|False
22|52,8041076660156|9,08871538136154|244,4392|30,87512|8|233,5|False
23|109,007713317871|11,6331973073538|255,9032|33,80078|8|218,5|False
24|108,882614135742|16,421118459478|255,832|34,22815|8|218,5|False
25|108,86727142334|16,1770281434059|255,8137|34,26245|8|218,5|False
26|109,792846679688|25,972873813659|256,5152|35,33875|8|234|False
27|110,010299682617|19,9847977818921|256,6187|34,51575|8|234|False
28|109,79670715332|15,3636809734162|256,5099|35,30896|8|234|False
29|110,039588928223|18,6987466048799|256,5546|34,25415|8|234|False
30|109,79891204834|0,12440051138401|256,5435|35,36829|8|234|False
31|109,755332946777|15,4900389119983|256,5208|35,53394|8|234|False
32|109,812454223633|23,7149925832404|256,5458|35,30701|8|234|False
33|109,812316894531|20,0857595091686|256,5422|35,30029|8|234|False
34|109,805526733398|24,4187401980162|256,5467|35,34253|8|234|False
35|109,834526062012|14,0854876835831|256,5636|35,23706|8|234|False
36|109,794807434082|20,4269326238427|256,4995|35,29639|8|234|False
37|109,762847900391|23,7074109815061|256,525|35,50586|8|234|False
38|109,658805847168|3,93928759098053|256,5226|36,01953|8|234|False
39|109,747528076172|17,782354041189|256,4669|35,45898|8|234|False
40|109,770179748535|14,0362124013714|256,5173|35,45386|8|234|False
41|109,804916381836|23,8180205720477|256,5123|35,27393|8|234|False
42|109,759208679199|15,3647857984528|256,5132|35,49902|8|234|False
43|109,789199829102|16,9764635510743|256,5305|35,38843|8|234|False
44|109,773384094238|20,8727767154574|256,5149|35,43311|8|234|False
45|109,76993560791|13,1876566735562|256,5249|35,47095|8|234|False
46|109,822708129883|21,0891551142326|256,561|35,28882|8|234|False
47|109,797645568848|23,160238794703|256,5644|35,41797|8|234|False
48|109,743629455566|11,5155087061226|256,5183|35,58643|8|234|False
49|109,800498962402|9,2941407920327|256,5478|35,36938|8|234|False
50|109,78889465332|22,1070175664499|256,5429|35,41577|8|234|False
51|109,886039733887|17,3008404176682|256,5479|34,95728|8|234|False
52|109,860084533691|26,0676775507629|256,5523|35,09058|8|234|False
53|109,836517333984|19,1354295521975|256,5671|35,23462|8|234|False
54|110,019393920898|18,4276197627187|256,573|34,38306|8|234|False
55|109,788612365723|30,9452592343092|256,5076|35,34351|8|234|False
56|110,026947021484|14,7685166211857|256,5696|34,34155|8|234|False
57|109,829559326172|20,9706985800993|256,5564|35,24609|8|234|False
58|109,777809143066|22,1276147378609|256,522|35,42627|8|234|False
59|109,600280761719|21,8255830720067|256,4467|36,15186|8|234|False
60|109,792633056641|21,2761345814914|256,5347|35,38037|8|234|False
61|109,790008544922|16,8446907737292|256,5434|35,41138|8|234|False
62|109,878860473633|16,5973689675331|256,56|35,01636|8|234|False
63|109,787948608398|6,1921541839838|256,5167|35,36572|8|234|False
64|109,524551391602|15,6768565326929|256,51|36,68335|8|234|False
65|109,798645019531|28,1489918643609|256,5222|35,32495|8|234|False
66|110,006561279297|15,959242220223|256,5952|34,48633|8|234|False
67|109,793991088867|4,69877195581794|256,5226|35,34863|8|234|False
68|109,802406311035|14,1731317240745|256,5465|35,35742|8|234|False
69|109,743560791016|19,3089014583267|256,5114|35,57227|8|234|False
70|109,837532043457|20,809200226143|256,493|35,07666|8|234|False
71|110,01668548584|23,82318001315|256,5332|34,31689|8|234|False
72|109,788871765137|7,19763330342248|256,5165|35,36084|8|234|False
73|109,802757263184|18,2971322625875|256,5471|35,35693|8|234|False
74|110,022483825684|16,2126359816175|256,6109|34,44385|8|234|False
75|110,014083862305|19,8646366322413|256,5353|34,33301|8|234|False
76|109,785995483398|17,2577085986733|256,5063|35,35352|8|234|False
77|109,796401977539|28,1604483425617|256,5149|35,3208|8|234|False
78|109,778594970703|20,9378442285582|256,5166|35,41113|8|234|False
79|109,802284240723|16,9899179812521|256,5042|35,27002|8|234|False
80|109,790168762207|21,5839001822751|256,5118|35,34473|8|234|False
81|109,795486450195|18,1516787230968|256,4877|35,26855|8|234|False
82|109,751365661621|12,4596127986908|256,531|35,5752|8|234|False
83|110,045356750488|16,9802314227447|256,5848|34,28711|8|234|False
84|109,62223815918|14,928933807835|256,5443|36,25293|8|234|False
85|109,767219543457|16,8035037332214|256,5384|35,5127|8|234|False
86|109,796363830566|10,8906841136923|256,5446|35,38281|8|234|False
87|109,767463684082|19,7243921613321|256,552|35,54004|8|234|False
88|109,798690795898|14,2162692962214|256,506|35,29102|8|234|False
89|109,890342712402|23,719890420977|256,5278|34,896|8|234|False
90|109,787712097168|3,63676768839359|256,5672|35,47266|8|234|False
91|109,799034118652|15,8349737346172|256,5471|35,375|8|234|False
92|109,806457519531|18,9256923526526|256,5283|35,2998|8|234|False
93|109,754318237305|16,5770048474893|256,5465|35,59326|8|234|False
94|109,783164978027|24,4395392894745|256,5375|35,43262|8|234|False
95|109,809028625488|17,1435883753933|256,5369|35,30518|8|234|False
96|110,022743225098|6,95842389836907|256,5812|34,38379|8|234|False
97|109,804389953613|13,7064305393025|256,504|35,25928|8|234|False
98|110,014213562012|17,8624293744564|256,568|34,39697|8|234|False
99|109,795440673828|19,611232797429|256,484|35,26123|8|234|False
100|109,600608825684|20,4231764899567|256,479|36,2207|8|234|False
101|109,778968811035|15,3877234444022|256,5294|35,43604|8|234|False
102|110,024978637695|14,6290407073684|256,5701|34,35156|8|234|False
103|109,80736541748|19,6090238451958|256,5396|35,31885|8|234|False
104|109,780548095703|25,0161930251867|256,5445|35,45996|8|234|False
105|109,74641418457|12,266328888014|256,51|35,55518|8|234|False
106|109,783569335938|13,1790737265255|256,5459|35,44824|8|234|False
107|110,01823425293|23,8302612636937|256,5534|34,34961|8|234|False
108|109,791900634766|17,7230836866423|256,5689|35,45557|8|234|False
109|109,770820617676|16,9784373115108|256,5306|35,47852|8|234|False
110|109,927749633789|28,3367644606158|256,5966|34,8584|8|234|False
111|109,778877258301|24,0031698159873|256,5687|35,51904|8|234|False
112|109,798164367676|21,1164380155504|256,5122|35,30664|8|234|False
113|109,773132324219|17,3218757882714|256,5064|35,4165|8|234|False
114|110,036865234375|12,4887751303613|256,5486|34,25488|8|234|False
115|110,009269714355|19,2012848274782|256,5362|34,35693|8|234|False
116|109,854606628418|17,3045816056663|256,5485|35,10889|8|234|False
117|109,795913696289|20,2295417666435|256,4835|35,25781|8|234|False
118|109,542900085449|14,2238492161036|256,4837|36,52881|8|234|False
119|109,771301269531|22,507436629571|256,5164|35,44629|8|234|False
120|109,734252929688|17,3848855337128|256,5017|35,59766|8|234|False
121|109,768478393555|23,8779410511255|256,4969|35,41943|8|234|False
122|109,789878845215|20,5367354325019|256,5395|35,40381|8|234|False
123|109,796798706055|24,9029794686474|256,5095|35,30762|8|234|False
124|109,791725158691|22,6941899359226|256,5047|35,32227|8|234|False
125|109,620048522949|12,6975477569737|256,5061|36,18066|8|234|False
126|109,842231750488|25,5943884000182|256,5667|35,20605|8|234|False
127|109,775695800781|14,9965736817569|256,4795|35,34766|8|234|False
128|109,786659240723|25,8989196103066|256,5114|35,36084|8|234|False
