Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|4,67338895797729|1,72527591505323|233,6694|28,202|7|155|False
2|4,67406129837036|0,805748143384699|233,7031|28,09563|7|155|False
3|5,62136459350586|1,24670343271355|281,0682|13,28619|8|280|False
4|4,75974893569946|1,23951287537493|237,9875|29,00824|8|185,5|False
5|4,75595712661743|0,821170668172999|237,7979|28,82355|8|185,5|False
6|4,7505202293396|2,15992921224242|237,526|28,90393|8|185,5|False
7|4,75938701629639|0,988771748461295|237,9694|29,05161|8|185,5|False
8|4,75596904754639|1,05466546955431|237,7984|29,00546|8|185,5|False
9|4,76631259918213|1,68411176074296|238,3156|29,03052|8|185,5|False
10|4,75537967681885|0,686968673762385|237,769|28,98407|8|185,5|False
11|4,75637769699097|0,996677953854669|237,8189|29,01715|8|185,5|False
12|4,76440000534058|1,33745199154364|238,22|29,27887|8|211,5|False
13|4,76094007492065|1,09223088680301|238,047|28,99731|8|185,5|False
14|7,08842515945435|1,31338614356428|354,4213|18,55225|8|281|False
15|4,98440933227539|0,806270806258544|249,2205|33,29791|8|233|False
16|4,98664665222168|1,9021329201787|249,3323|33,3219|8|233|False
17|4,98797035217285|1,14210214838386|249,3985|33,32532|8|233|False
18|4,98670053482056|1,18762703597458|249,335|33,48621|8|233|False
19|4,98802471160889|0,583021206615376|249,4012|33,46741|8|233|False
20|4,98423385620117|1,07928111327637|249,2117|33,42566|8|233|False
21|4,98713874816895|0,882863356271992|249,3569|33,49707|8|233|False
22|4,98448276519775|0,961895077343797|249,2241|33,47388|8|233|False
23|4,98677825927734|0,800303628155962|249,3389|33,41199|8|233|False
24|4,98589706420898|0,819652698910795|249,2949|33,45264|8|233|False
25|4,98733711242676|1,59919121541316|249,3669|33,48938|8|233|False
26|5,12373971939087|1,6991697535268|256,187|34,60608|8|221,5|False
27|5,12410354614258|0,814435663734184|256,2052|34,58789|8|221,5|False
28|5,12575721740723|1,25411524884403|256,2879|33,42224|8|221,5|False
29|5,12392568588257|1,15431487641763|256,1963|34,58643|8|221,5|False
30|5,12404823303223|1,44849555274704|256,2024|34,64673|8|221,5|False
31|5,12434577941895|1,06610762455966|256,2173|34,7959|8|221,5|False
32|5,12296867370605|1,18022825326771|256,1484|34,55664|8|221,5|False
33|5,1252326965332|1,19658649245675|256,2616|33,2439|8|221,5|False
34|5,12416982650757|0,570310395443812|256,2085|34,698|8|221,5|False
35|5,12417221069336|1,03090512178023|256,2086|34,5708|8|221,5|False
36|5,12363243103027|0,791531943604787|256,1816|33,89233|8|221,5|False
37|5,12410545349121|1,80939846499241|256,2053|34,52539|8|221,5|False
38|5,12572574615479|0,924611460464075|256,2863|33,24219|8|221,5|False
39|5,1254096031189|1,38920375425369|256,2705|33,30859|8|221,5|False
40|5,12441301345825|0,594862525242206|256,2206|34,63989|8|221,5|False
41|5,17400026321411|1,68535079800058|258,7|36,75928|8|221,5|False
42|5,17449998855591|1,39551577215025|258,725|36,54883|8|221,5|False
43|5,17384767532349|0,866050490620546|258,6924|36,31641|8|221,5|False
44|5,12597179412842|0,925998490955681|256,2986|33,17358|8|221,5|False
45|5,17306137084961|1,02510827118531|258,6531|36,89209|8|221,5|False
46|5,17488479614258|1,3865253394004|258,7442|36,49976|8|221,5|False
47|5,13871812820435|1,00840296552051|256,9359|36,22144|8|221,5|False
48|5,17350482940674|1,26989050877746|258,6752|36,4519|8|221,5|False
49|5,17401933670044|1,19021996650845|258,701|36,49414|8|221,5|False
50|5,17406320571899|1,54252644757798|258,7032|36,56104|8|221,5|False
51|5,17327308654785|1,18391486041655|258,6637|36,63281|8|221,5|False
52|5,17313766479492|1,2999666109914|258,6569|36,53784|8|221,5|False
53|5,17421436309814|1,05012496528216|258,7107|36,35767|8|221,5|False
54|5,17431259155273|0,840555844240589|258,7156|36,62549|8|221,5|False
55|5,17427110671997|1,30804569039074|258,7136|36,33423|8|221,5|False
56|5,17451333999634|0,659933123260271|258,7257|37,36816|8|221,5|False
57|5,17461776733398|1,06036307810573|258,7309|36,70947|8|221,5|False
58|5,17351150512695|0,77841486724501|258,6756|36,69653|8|221,5|False
59|5,17334890365601|0,611272644239943|258,6674|36,52954|8|221,5|False
60|5,17417001724243|0,594959374352766|258,7085|36,75244|8|221,5|False
61|5,1745867729187|1,29426914211363|258,7293|36,35083|8|221,5|False
62|5,17478942871094|0,948063911939971|258,7395|36,3269|8|221,5|False
63|5,17429161071777|0,867936940788059|258,7146|36,62598|8|221,5|False
64|5,17388296127319|0,752300962083973|258,6942|36,677|8|221,5|False
65|5,17359018325806|0,9858797550085|258,6795|36,4939|8|221,5|False
66|5,1742377281189|0,877807699355981|258,7119|37,25342|8|221,5|False
67|5,17441177368164|0,779373291076627|258,7206|36,47314|8|221,5|False
68|5,17344284057617|1,32674043495208|258,6721|36,70386|8|221,5|False
69|5,17449760437012|0,551169308700628|258,7249|36,37402|8|221,5|False
70|5,17466878890991|0,981783556021401|258,7334|36,36279|8|221,5|False
71|5,17434644699097|0,842679266886262|258,7173|36,48389|8|221,5|False
