Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|75,4347915649414|24,7672352313995|240,723|30,54446|7|127,5|False
2|75,2990341186523|19,7917757511139|240,0674|30,299|7|127,5|False
3|75,2710189819336|23,3726081371307|239,8767|30,16267|7|127,5|False
4|75,3386840820313|19,3299008846283|240,2255|30,3183|7|127,5|False
5|75,3003234863281|19,6271538734436|240,0717|30,29831|7|127,5|False
6|75,309440612793|21,797860622406|240,0673|30,23923|7|127,5|False
7|75,3227767944336|17,3425891876221|240,0611|30,15372|7|127,5|False
8|75,2983245849609|23,6321701526642|240,0726|30,31119|7|127,5|False
9|76,0038146972656|26,1623661518097|243,6733|31,94366|8|256|False
10|75,2498245239258|27,8138372898102|239,9151|30,34381|7|127,5|False
11|75,3436660766602|24,6369239807129|240,2266|30,29132|7|127,5|False
12|75,3073120117188|17,5724332332611|240,0889|30,2851|7|127,5|False
13|77,1180191040039|23,8948066711426|247,7861|31,94263|8|263|False
14|77,1303558349609|7,25776615142822|247,8025|31,89386|8|263|False
15|77,1499252319336|22,5532534122467|247,8497|31,85223|8|263|False
16|77,03173828125|25,6102969169617|247,396|31,82306|8|263|False
17|77,1201705932617|28,9222427368164|247,8288|32,00085|8|263|False
18|77,1367950439453|19,8275237083435|247,8644|31,95764|8|263|False
19|77,2345733642578|29,5528777599335|248,4514|32,33948|8|263|False
20|77,1193618774414|22,6013004779816|247,8916|32,11157|8|263|False
21|77,1818389892578|17,6532521247864|248,1356|32,13391|8|263|False
22|154,799407958984|29,4551672458649|250,0384|34,08777|8|151,5|False
23|155,145477294922|29,6575209617615|250,9173|34,53723|8|151,5|False
24|155,171829223633|30,4707588672638|250,86|34,33447|8|151,5|False
25|155,030609130859|33,1833595275879|250,5419|34,22815|8|151,5|False
26|155,172134399414|26,2350008010864|250,9459|34,49719|8|151,5|False
27|154,999130249023|30,0301794052124|250,5535|34,36108|8|151,5|False
28|155,03303527832|33,0187236785889|250,5506|34,23608|8|151,5|False
29|155,019332885742|29,2243600845337|250,5369|34,25842|8|151,5|False
30|154,987670898438|32,0279939174652|250,5135|34,32544|8|151,5|False
31|155,203002929688|24,4039504528046|250,9582|34,41125|8|151,5|False
32|154,969924926758|23,8636839866638|250,4794|34,32324|8|151,5|False
33|155,014205932617|29,9418721199036|250,5397|34,28162|8|151,5|False
34|155,137344360352|28,1758049964905|250,8667|34,46924|8|151,5|False
