Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,2,98671531677246,1,14453369528055,334,3715,42,78451,8,144,False
2,14,555624961853,1,9149868786335,2004,464,50,11199,8,281,False
3,3,67842078208923,1,20077806562185,478,4933,63,5769,8,281,False
4,3,84194469451904,1,24738431423903,514,686,70,00803,8,281,False
5,3,85101819038391,1,64919206053019,514,6757,69,14835,8,281,False
6,3,84818124771118,1,01769078373909,514,6617,69,40448,8,281,False
7,3,82926797866821,1,46465767025948,514,7362,71,26807,8,281,False
8,3,86410808563232,1,35613612830639,514,6031,67,91119,8,281,False
9,4,13867998123169,1,34457274526358,583,9748,77,64185,7,233,5,False
10,6,2851767539978,1,49232307225466,851,134,56,88739,8,281,False
11,4,31667566299438,1,59335354268551,621,3864,83,62341,7,233,5,False
12,4,27127933502197,1,27951528578997,619,8323,87,86322,7,233,5,False
13,4,12316513061523,1,25058293491602,584,0309,79,31494,7,233,5,False
14,4,12258434295654,1,28263301700354,584,0981,79,42297,7,233,5,False
15,4,12425947189331,1,50403881669045,583,961,79,15027,7,233,5,False
16,4,2858829498291,1,46902860403061,621,4907,87,31714,7,233,5,False
17,4,28820276260376,1,52573961913586,619,8643,85,82825,7,233,5,False
18,4,1201639175415,1,48959355056286,584,0731,79,66821,7,233,5,False
19,4,12358427047729,1,65944174081087,583,9124,79,19006,7,233,5,False
20,4,28175592422485,1,22975490987301,619,8348,86,57935,7,233,5,False
21,14,6115436553955,2,12664443552494,656,82,18384,8,221,True
22,13,7787008285522,1,84535267204046,483,5645,58,43359,8,221,True
23,14,6510944366455,2,23130005896091,656,78,30396,8,221,True
24,12,6195383071899,1,7375920176506,239,9747,27,07507,8,221,True
25,14,6403093338013,1,81460125595331,656,79,3252,8,221,True
26,14,5070018768311,1,92978622466326,631,5944,77,43005,8,221,True
27,14,6418619155884,1,62864600419998,656,79,17651,8,221,True
28,13,7507200241089,2,19012857824564,483,5519,60,47217,8,221,True
29,14,6264324188232,2,00984065979719,656,80,67896,8,221,True
30,13,7611083984375,2,00890665352345,483,5125,59,67725,8,221,True
