Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,3,13288950920105,1,13966675251722,337,9137,37,13387,8,150,False
2,3,29581546783447,1,49834287762642,371,0323,40,89317,8,150,False
3,3,30515813827515,1,19098038077354,370,9826,40,46001,8,150,False
4,3,16104316711426,1,06761391758919,405,8366,55,45277,6,165,False
5,3,29538750648499,1,5221278578043,370,9755,40,8934,8,150,False
6,3,5621280670166,1,079543197155,187,5831,8,971497,8,281,False
7,3,12717795372009,1,20356518030167,337,5349,37,2485,8,150,False
8,3,29759526252747,0,999061378836632,371,0762,40,82782,8,150,False
9,3,69590377807617,1,26656075567007,230,0601,11,43286,8,281,False
10,3,29213833808899,1,01048569381237,371,105,41,08417,8,150,False
11,3,26490068435669,1,03825913667679,372,0225,42,68982,8,150,False
12,17,7539615631104,2,3749566167593,2675,451,69,61206,8,281,False
13,2,8438241481781,0,829669398069382,295,8314,35,58514,8,209,False
14,2,86283755302429,1,09546034038067,297,162,32,64221,7,180,False
15,32,9576835632324,2,96725807487965,5251,884,85,18964,8,280,False
16,32,6102485656738,3,24324171245098,5248,643,89,97107,8,280,False
17,3,51198077201843,1,61774599552155,487,5828,90,17065,8,281,False
18,3,97961783409119,1,15068193674088,266,0589,12,57373,8,275,False
19,14,7295360565186,1,91097348183393,656,71,59985,8,177,5,True
20,14,7295360565186,1,86914559006691,656,71,28674,8,177,5,True
21,14,7348718643188,2,12528640627861,656,71,1853,8,177,5,True
22,14,7257566452026,2,23427335619926,656,71,89648,8,177,5,True
23,14,7236356735229,2,3741766512394,656,72,06396,8,177,5,True
24,14,7251605987549,2,60684951543808,656,71,94348,8,177,5,True
25,14,726131439209,2,54472544193268,656,71,86694,8,177,5,True
26,14,7275104522705,2,69643832147121,656,71,75854,8,177,5,True
27,14,7497882843018,3,41079348027706,656,70,05139,8,177,5,True
28,14,7570657730103,2,74037921130657,656,69,51123,8,177,5,True
29,14,7606658935547,2,62812797129154,656,69,24707,8,177,5,True
30,34,1660537719727,4,10944849848747,5120,248,63,7522,8,275,False
