Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|4,5283579826355|1,88027342786081|226,4179|30|7|131|False
2|4,52364206314087|0,587642653379589|226,1821|30|7|131|False
3|4,89741086959839|1,04272875781171|244,8705|30|8|210|False
4|4,91173982620239|1,07040036417311|245,587|30|8|210|False
5|4,90329074859619|0,851078523299657|245,1645|30|8|210|False
6|4,89792346954346|0,734744167965255|244,8962|30|8|210|False
7|4,90971851348877|0,798102498205844|245,4859|30|8|210|False
8|4,90720748901367|1,50588282775134|245,3604|30|8|210|False
9|4,91081190109253|1,17746216502856|245,5406|30|8|210|False
10|4,90152263641357|1,06764953541424|245,0761|30|8|210|False
11|4,91579723358154|1,24332399428822|245,7899|30|8|210|False
12|4,89949607849121|1,26795998822199|244,9748|30|8|210|False
13|4,9123010635376|0,909716906404356|245,6151|30|8|210|False
14|4,90274477005005|0,765130451539881|245,1372|30|8|210|False
15|4,90208530426025|1,14076378709287|245,1043|30|8|210|False
16|4,91036891937256|1,05071251287591|245,5184|30|8|210|False
17|4,91159868240356|1,35790823446587|245,5799|30|8|210|False
18|4,9144139289856|1,42888734270819|245,7207|30|8|210|False
19|4,90135765075684|1,00862106259447|245,0679|30|8|210|False
20|4,90970230102539|1,27488313702634|245,4851|30|8|210|False
21|4,91228771209717|1,15370311245788|245,6144|30|8|210|False
22|4,89863204956055|0,678308495716192|244,9316|30|8|210|False
23|4,90990495681763|1,35602792161517|245,4953|30|8|210|False
24|4,91252470016479|1,16012818957679|245,6262|30|8|210|False
25|4,91171169281006|1,19417349108262|245,5856|30|8|210|False
26|4,91581106185913|1,34373326902278|245,7905|30|8|210|False
27|4,94948196411133|1,47856306114118|247,4741|40|8|147,5|False
28|4,94214677810669|1,37997855315916|247,1073|30|8|147,5|False
29|4,94131755828857|1,67906521488912|247,0659|30|8|147,5|False
30|4,94165754318237|1,38060626826482|247,0829|30|8|147,5|False
31|4,94155836105347|1,52155709923245|247,0779|30|8|147,5|False
32|4,94030809402466|1,28003613131732|247,0154|30|8|147,5|False
33|4,94070100784302|1,28473057942465|247,035|30|8|147,5|False
34|4,96426343917847|1,16123856665799|248,2132|30|8|178|False
35|4,96341896057129|2,20710820523091|248,1709|30|8|178|False
36|4,96266317367554|1,87723570087692|248,1332|30|8|178|False
37|4,9655704498291|1,42904290310107|248,2785|30|8|178|False
38|4,9639458656311|2,50978359974688|248,1973|30|8|178|False
39|4,96340751647949|1,73598417344037|248,1704|30|8|178|False
40|4,96364068984985|1,37916371012479|248,182|30|8|178|False
41|4,96276712417603|1,64261405840516|248,1384|30|8|178|False
42|4,96515989303589|2,45198774445798|248,258|30|8|178|False
43|4,96234464645386|1,55836078790016|248,1172|30|8|178|False
44|4,96341323852539|1,42065283861011|248,1707|30|8|178|False
45|4,9631175994873|1,49489570786245|248,1559|30|8|178|False
46|4,96302890777588|1,6152315590065|248,1514|30|8|178|False
47|4,96260023117065|2,19759940880467|248,13|30|8|178|False
48|4,96513986587524|1,23362145998399|248,257|30|8|178|False
49|4,96299409866333|1,66990225063637|248,1497|30|8|178|False
50|4,96236991882324|1,22317347603384|248,1185|30|8|178|False
51|4,96316242218018|1,74723065637518|248,1581|30|8|178|False
52|4,96321153640747|1,93399443526287|248,1606|30|8|178|False
53|4,96361351013184|1,27350463343319|248,1807|30|8|178|False
54|4,97370338439941|1,94680851412413|248,6852|30|8|184|False
55|4,97582483291626|1,20543161923997|248,7912|30|8|184|False
56|4,96501207351685|1,76325481906533|248,2506|30|8|178|False
57|4,97659540176392|1,05301384280901|248,8298|30|8|184|False
58|4,97370576858521|1,90581937418028|248,6853|30|8|184|False
59|4,97613763809204|1,2047387491446|248,8069|30|8|184|False
60|4,97313499450684|1,9867976206413|248,6568|30|8|184|False
61|4,97658348083496|0,925626930315048|248,8292|30|8|184|False
62|4,96498918533325|1,06737182848156|248,2495|30|8|178|False
63|4,96263837814331|1,88561187959276|248,1319|30|8|178|False
64|4,97586107254028|1,6719305603765|248,793|30|8|184|False
65|4,97480821609497|1,55886067464016|248,7404|30|8|184|False
66|4,9738130569458|0,891821893851738|248,6907|30|8|184|False
67|4,97465658187866|1,95407255800674|248,7328|30|8|184|False
68|4,97369575500488|1,24207208311418|248,6848|30|8|184|False
69|4,96557426452637|1,43722794514615|248,2787|30|8|178|False
70|4,9730749130249|1,82691280658473|248,6537|30|8|184|False
71|4,96314764022827|1,86020304356935|248,1574|30|8|178|False
72|4,96502637863159|1,58507768614218|248,2513|30|8|178|False
73|4,97377586364746|1,05902778937016|248,6888|30|8|184|False
74|4,97358465194702|1,9891262477031|248,6792|30|8|184|False
75|4,9748911857605|1,90321736687329|248,7446|30|8|184|False
76|4,97306156158447|1,81370152204763|248,6531|30|8|184|False
77|4,9626612663269|1,51387264004443|248,1331|30|8|178|False
78|4,96265316009521|1,29856450953521|248,1327|30|8|178|False
79|4,96266078948975|1,42352393483743|248,133|30|8|178|False
80|4,96553707122803|2,40963714454556|248,2769|30|8|178|False
81|4,9650707244873|1,1690850012179|248,2535|30|8|178|False
82|4,96567296981812|1,72766694076417|248,2836|30|8|178|False
83|4,96564674377441|1,57642728362989|248,2823|30|8|178|False
84|4,96569776535034|2,10671656029299|248,2849|30|8|178|False
85|4,96496295928955|2,1907093121903|248,2481|30|8|178|False
86|4,96524524688721|2,5021597773768|248,2623|30|8|178|False
87|4,96549272537231|1,86623723004013|248,2746|30|8|178|False
88|4,96553945541382|1,92821923661977|248,277|30|8|178|False
89|4,96497631072998|0,808810242917389|248,2488|30|8|178|False
90|4,96399164199829|1,62698051911866|248,1996|30|8|178|False
91|4,96515846252441|1,40074257256201|248,2579|30|8|178|False
92|5,09745311737061|1,51841427497566|254,8727|40|8|227|False
93|5,09733867645264|1,46391479562153|254,8669|40|8|227|False
94|5,0974063873291|1,60257957786962|254,8703|40|8|227|False
95|5,09740972518921|1,98865561168641|254,8705|40|8|227|False
96|5,09734487533569|2,01957262021024|254,8672|40|8|227|False
97|5,09736061096191|1,4701709727291|254,868|40|8|227|False
98|5,09737777709961|1,05229630647227|254,8689|40|8|227|False
99|5,09736490249634|1,34718009531498|254,8683|40|8|227|False
100|5,09742164611816|1,90969536647317|254,8711|40|8|227|False
