Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
92|19,5063991546631|-1,09003165960312|233,7786|29,48877|4|139,5|False
93|19,9817390441895|-1,24123576357961|234,6786|28,07813|4|139,5|False
94|19,9941310882568|-1,13306552767754|234,8675|28,09082|4|139,5|False
95|19,9650764465332|-3,12966714203358|234,6314|28,12061|4|139,5|False
96|19,9881038665771|-0,847484821081162|234,7258|28,07031|4|139,5|False
97|20,015811920166|-2,76479642987251|234,9098|28,03027|4|139,5|False
98|19,9910793304443|-3,00838493676856|234,8539|28,09717|4|139,5|False
99|20,019739151001|-1,34769809246063|234,9198|28,02002|4|139,5|False
100|20,0149879455566|-2,19455187171698|234,9104|28,0332|4|139,5|False
101|20,0286617279053|-3,20949935913086|234,9079|27,98682|4|139,5|False
102|20,0216522216797|0,0836882770061493|234,908|28,01025|4|139,5|False
103|20,0840892791748|-2,93642756938934|233,5596|27,4248|4|139,5|False
104|20,0612659454346|-1,82090653330088|233,7481|27,55127|4|139,5|False
105|20,0843448638916|-2,55701777637005|233,7395|27,47412|4|139,5|False
106|20,0140857696533|-0,626014077663422|233,5379|27,646|4|139,5|False
107|20,0375537872314|-3,34147716164589|233,7548|27,63037|4|139,5|False
108|20,0518283843994|1,28982689809054|233,7501|27,58252|4|139,5|False
109|20,0421390533447|-2,70327256172895|233,5804|27,56641|4|139,5|False
110|20,0734634399414|-0,175522384047508|233,342|27,39844|4|139,5|False
111|20,0645313262939|-3,23007198572159|233,7528|27,54199|4|139,5|False
112|20,0369758605957|-0,279014867544174|233,8018|27,64551|4|139,5|False
113|20,0593795776367|-2,55226962417364|233,7558|27,55957|4|139,5|False
114|20,0554695129395|0,648551663011313|233,7505|27,5708|4|139,5|False
115|20,0329456329346|-2,78647145181894|233,7585|27,64648|4|139,5|False
116|20,0717601776123|-1,28811857402325|233,7964|27,53076|4|139,5|False
117|20,0618553161621|-2,14964821338654|233,7305|27,54443|4|139,5|False
118|20,047872543335|-3,45515258461237|233,5632|27,54297|4|139,5|False
119|20,0682315826416|0,195719522237778|233,3428|27,41553|4|139,5|False
120|20,0982704162598|-3,01492130160332|233,2872|27,30371|4|139,5|False
121|20,0470447540283|-2,61478059701622|233,7503|27,59814|4|139,5|False
122|20,0168323516846|-1,8215106791351|233,4277|27,60596|4|139,5|False
123|19,9986362457275|-8,63856792449951|233,7711|27,7627|4|139,5|False
