Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|4,5995888710022|0,95528057096526|229,9794|28,03889|8|118|False
2|6,65801048278809|1,29570356615732|332,9005|10,5032|8|281|False
3|4,66417980194092|0,526701054803561|233,209|27,49445|6|153|False
4|4,67233800888062|1,08313573361374|233,6169|27,84698|6|153|False
5|4,88202238082886|1,56868096425169|244,1011|30,75504|8|259|False
6|4,89335107803345|0,82495716996491|244,6676|31,63092|8|259|False
7|4,89631938934326|1,54775363414083|244,816|31,71704|8|259|False
8|4,88933944702148|0,765286127082072|244,467|31,20093|8|259|False
9|4,88218307495117|1,5308129985875|244,1091|30,84497|8|259|False
10|4,88054513931274|1,26935015191339|244,0273|30,8252|8|259|False
11|4,89454936981201|0,674805138391093|244,7275|31,57385|8|259|False
12|4,89446210861206|1,05886655615177|244,7231|31,54291|8|259|False
13|4,89235067367554|1,05811417335644|244,6175|30,71954|7|265,5|False
14|4,90760612487793|1,61471914322756|245,3803|31,91119|7|265,5|False
15|4,92357921600342|1,03352044290514|246,179|32,65753|7|265,5|False
16|4,9305944442749|1,29137447366084|246,5297|33,03461|7|265,5|False
17|4,91803598403931|1,71560266763263|245,9018|32,5332|7|265,5|False
18|4,91128873825073|1,19977194396779|245,5644|32,22437|7|265,5|False
19|4,91193437576294|1,22995171056682|245,5967|32,14868|7|265,5|False
20|4,92591238021851|1,30849352330551|246,2956|32,78442|7|265,5|False
21|4,9053316116333|0,872777929529548|245,2666|30,52625|8|281|False
22|4,90754508972168|1,74831231003045|245,3772|32,07898|7|265,5|False
23|4,92225456237793|1,61870489844368|246,1127|32,6123|7|265,5|False
24|4,91298818588257|1,11567054460029|245,6494|32,29639|7|265,5|False
25|4,90775489807129|2,04282057452947|245,3877|32,08752|7|265,5|False
26|5,67754030227661|1,96487994466006|283,877|14,83594|8|281|False
27|4,90794563293457|1,57608163326513|245,3973|31,98193|7|265,5|False
28|4,9076714515686|1,48538072945084|245,3836|32,03162|7|265,5|False
29|5,1097559928894|1,45064131678482|255,4878|35,51978|7|167,5|False
30|5,11004447937012|1,05762761121005|255,5022|35,20508|7|167,5|False
31|5,10995531082153|0,911894426876097|255,4978|35,69666|7|167,5|False
32|5,10960865020752|1,29993022769922|255,4804|39,37012|7|167,5|False
33|7,10579967498779|1,36739293333139|355,29|28,59717|8|281|False
34|5,11048603057861|1,33142916924699|255,5243|37,04907|7|167,5|False
35|5,10934066772461|0,751209239270247|255,467|37,98022|7|167,5|False
36|5,11048698425293|1,3164274785202|255,5243|37,48145|7|167,5|False
37|5,10948514938354|0,915613428781217|255,4743|36,56299|7|167,5|False
38|5,11040306091309|1,35754220664385|255,5201|38,24268|7|167,5|False
39|5,11056566238403|1,31678305899259|255,5283|40,2334|7|167,5|False
40|5,11009645462036|1,12353156856261|255,5048|38,21533|7|167,5|False
41|5,10994434356689|1,2575301559642|255,4972|36,77515|7|167,5|False
42|5,11012649536133|0,923697325470857|255,5063|39,25684|7|167,5|False
43|5,10977554321289|1,13340915241279|255,4888|36,42847|7|167,5|False
44|5,10944986343384|0,926751519730897|255,4725|36,50195|7|167,5|False
45|5,11027336120605|1,50032992449123|255,5137|39,29736|7|167,5|False
46|5,10985088348389|0,72288524172327|255,4925|39,49512|7|167,5|False
47|5,05739545822144|1,26590759395622|252,8698|35,5708|7|167,5|False
48|5,12591981887817|1,08754582209513|256,296|33,49878|8|232|False
49|5,12743949890137|0,851282194326632|256,372|33,25952|8|232|False
50|5,12722587585449|1,30828522986267|256,3613|33,30396|8|232|False
51|5,12713050842285|1,55430693777162|256,3565|33,09058|8|232|False
52|5,12753343582153|1,68191117415554|256,3767|33,1123|8|232|False
53|5,12725782394409|1,78355771210045|256,3629|33,27002|8|232|False
54|5,12676048278809|0,679567424829293|256,338|33,29053|8|232|False
55|5,12735414505005|1,48028623766149|256,3677|33,29053|8|232|False
56|5,12714529037476|0,657808172609657|256,3573|33,20508|8|232|False
57|5,12723350524902|1,14872432135162|256,3617|33,18652|8|232|False
58|5,12737226486206|0,934969915513648|256,3686|33,14478|8|232|False
59|5,8436975479126|1,63657516725361|292,1849|11,34131|8|281|False
60|5,12731885910034|0,834617984759825|256,3659|33,33228|8|232|False
61|5,12652111053467|1,57205856314395|256,326|33,41626|8|232|False
62|5,12718343734741|1,61060253349133|256,3592|33,27637|8|232|False
63|5,12696123123169|1,51511232256889|256,3481|33,31299|8|232|False
64|5,12731695175171|1,29782463750453|256,3658|33,19141|8|232|False
65|5,12731075286865|1,71511935988674|256,3655|33,17773|8|232|False
66|5,12586736679077|0,835475690700696|256,2934|33,36865|8|232|False
67|5,12727403640747|1,71893179495237|256,3637|33,32959|8|232|False
68|5,12624883651733|0,907792542944662|256,3124|33,26221|8|232|False
69|5,12719678878784|0,905033858900424|256,3598|33,2002|8|232|False
70|5,48003768920898|1,41083627756889|274,0019|13,51953|8|281|False
71|5,12741279602051|1,2514678380212|256,3706|33,23682|8|232|False
72|5,12712907791138|0,677502838958753|256,3564|33,25586|8|232|False
73|5,12714433670044|0,674212680821074|256,3572|33,13574|8|232|False
74|5,12680625915527|1,58145003346726|256,3403|33,33105|8|232|False
75|5,12667369842529|0,58540391336719|256,3337|33,29736|8|232|False
76|5,12668752670288|1,38242660970427|256,3344|33,34277|8|232|False
77|5,12768268585205|0,774978329226724|256,3841|33,00146|8|232|False
78|5,12719440460205|1,24102739375085|256,3597|33,34277|8|232|False
79|5,12707805633545|1,16503095872467|256,3539|33,25439|8|232|False
80|5,12681818008423|0,941701387509238|256,3409|33,21436|8|232|False
81|5,12666893005371|1,13631137898192|256,3334|33,13623|8|232|False
82|5,12656307220459|0,902748560346663|256,3282|33,28027|8|232|False
83|5,12731075286865|1,24941494362429|256,3655|33,28662|8|232|False
84|5,12678718566895|0,785129197733477|256,3394|33,79639|8|232|False
85|5,12695693969727|1,58687277818972|256,3478|33,24609|8|232|False
86|5,12671327590942|1,02219194318459|256,3357|33,39844|8|232|False
87|5,12580728530884|1,29482751744799|256,2904|33,20264|8|232|False
88|5,1274242401123|1,8822712823865|256,3712|33,32373|8|232|False
89|5,12716197967529|1,05379826091521|256,3581|33,35205|8|232|False
90|5,12614393234253|1,24827877434436|256,3072|33,30615|8|232|False
91|5,12696027755737|1,10458917358628|256,348|33,12012|8|232|False
92|5,12713384628296|0,914069518155884|256,3567|33,24902|8|232|False
93|5,12721633911133|1,55700891744345|256,3608|33,24561|8|232|False
94|5,12717390060425|1,08292740173638|256,3587|33,3335|8|232|False
95|5,12732982635498|1,55282917687146|256,3665|33,30029|8|232|False
96|5,12583541870117|0,75093739478034|256,2918|33,26563|8|232|False
97|5,12731122970581|0,907172902999446|256,3656|33,3208|8|232|False
98|5,12737321853638|1,4997048551013|256,3687|33,26514|8|232|False
99|5,12734508514404|1,05934104777116|256,3672|33,33203|8|232|False
100|5,12721014022827|0,967515969779924|256,3605|33,22363|8|232|False
101|5,12727308273315|0,718028554084594|256,3636|33,39746|8|232|False
102|5,1273045539856|1,07576637136517|256,3652|33,36719|8|232|False
103|5,12718486785889|1,47234275212977|256,3593|33,3252|8|232|False
104|5,12750387191772|1,41523681604303|256,3752|33,1582|8|232|False
105|5,12769222259521|1,70721466107061|256,3846|33,32373|8|232|False
106|5,12721967697144|0,733419483026955|256,361|33,38184|8|232|False
107|5,12619495391846|1,74972091089585|256,3098|33,4502|8|232|False
108|5,1273021697998|0,789979927055538|256,3651|33,16992|8|232|False
109|5,12740850448608|0,945119186397642|256,3704|33,12549|8|232|False
110|5,12712287902832|1,81214075868484|256,3561|33,12549|8|232|False
111|5,1270694732666|1,75184701923281|256,3535|33,34961|8|232|False
112|5,12690496444702|1,26470799758099|256,3452|33,33105|8|232|False
113|5,12682199478149|1,01382092293352|256,3411|33,31494|8|232|False
114|5,1271915435791|1,48345920112624|256,3596|33,41797|8|232|False
