Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
61|106,502479553223|27,1701952379197|250,7693|33,45703|8|265,5|False
62|106,505058288574|16,6557294279337|250,7564|33,4209|8|265,5|False
63|106,458389282227|15,085594480834|250,7439|33,60571|8|265,5|False
64|106,489540100098|11,5933863956481|252,9542|35,58789|8|210|False
65|107,794868469238|33,0377088182606|255,5332|34,61768|8|210|False
66|107,552635192871|22,5594536699355|255,4664|35,64941|8|210|False
67|108,053466796875|30,0342251867056|255,7102|33,78223|8|210|False
68|108,045303344727|21,5310786582762|255,7328|33,86206|8|210|False
69|108,050827026367|14,7137032824568|255,7265|33,8252|8|210|False
70|108,080841064453|17,0872377187014|255,7067|33,65381|8|210|False
71|108,085426330566|24,8868798814714|255,7529|33,72144|8|210|False
72|108,075332641602|17,6595843248069|255,7368|33,7356|8|210|False
73|108,070709228516|23,2857037649024|255,6954|33,67725|8|210|False
74|108,104682922363|20,3548390355892|255,7298|33,59229|8|210|False
75|108,066986083984|20,7819201792357|255,706|33,71387|8|210|False
76|108,154502868652|24,9879119291902|253,5419|35,83252|8|227|False
77|108,113265991211|22,8800886571407|255,7093|33,51563|8|210|False
78|108,118453979492|19,2597663636319|255,7724|33,6123|8|210|False
79|108,037780761719|32,2757136228727|255,7344|33,89893|8|210|False
80|108,12735748291|27,0028903827071|255,7317|33,49609|8|210|False
81|108,029083251953|29,1275149090216|255,7505|33,96924|8|210|False
82|108,100746154785|21,9320436541457|255,7615|33,66992|8|210|False
83|108,12752532959|4,40643068331992|255,7745|33,57617|8|210|False
84|108,085647583008|31,6350419051945|255,7553|33,7251|8|210|False
85|108,102279663086|27,7342664629919|255,7453|33,63232|8|210|False
86|108,09065246582|14,9905399892479|255,7278|33,65039|8|210|False
87|109,066749572754|38,0962933421135|255,7815|36,06543|8|227|False
88|109,290916442871|23,5968299068511|255,8087|35,01611|8|227|False
89|109,224716186523|21,8557349264622|255,8746|35,47461|8|227|False
90|107,872131347656|14,241014808882|252,6553|35,34619|8|227|False
91|109,084449768066|21,6740992834792|255,7736|35,9585|8|227|False
92|109,175765991211|28,40974137187|255,8637|35,69385|8|227|False
93|108,630409240723|31,5707773227245|255,9134|38,75684|8|227|False
94|109,152626037598|16,754872970283|255,8398|35,7583|8|227|False
95|109,038505554199|19,8084591608495|255,8298|36,31592|8|227|False
96|108,357490539551|23,5065542675555|255,7406|32,53174|8|210|False
97|109,172180175781|23,7432400336489|255,8825|35,75195|8|227|False
98|108,299209594727|23,8666699796915|253,9623|36,01123|8|227|False
99|108,276664733887|35,738413476944|255,6794|32,75879|8|210|False
100|108,290466308594|24,0975735977292|252,9473|35,55859|8|239|False
101|108,347366333008|17,3583963762969|255,7132|32,5249|8|210|False
102|108,291954040527|18,1855258888565|252,908|35,46729|8|239|False
103|108,331970214844|18,3754464000464|255,7147|32,59131|8|210|False
104|108,294387817383|21,3892310991418|252,9176|35,47559|8|239|False
105|108,332534790039|22,5372513543814|255,7929|32,72949|8|210|False
106|108,270095825195|13,6953794821166|252,9423|35,6499|8|239|False
107|108,828277587891|18,0299073060974|256,3916|32,70459|8|268|False
108|108,845771789551|19,3564110320061|256,4336|32,70703|8|268|False
109|108,817512512207|19,8713982106186|256,3636|32,69922|8|268|False
110|108,874954223633|15,0436135322321|256,446|32,60791|8|268|False
111|108,823722839355|24,981085498631|256,3126|32,58203|8|268|False
112|108,875564575195|19,2311457587406|256,4919|32,6875|8|268|False
113|108,912483215332|11,6725146479905|256,4932|32,53662|8|268|False
114|108,861877441406|17,4965127192438|256,4283|32,63037|8|268|False
115|108,903594970703|21,1289450220764|256,4802|32,55029|8|268|False
116|108,948883056641|26,5015279233456|256,5016|32,40186|8|268|False
117|108,937240600586|22,1012495891191|256,5044|32,45459|8|268|False
118|108,851676940918|21,6462218783796|256,4247|32,6665|8|268|False
119|108,942886352539|17,6219045076519|256,4957|32,41602|8|268|False
120|108,93155670166|23,5967019353062|256,5025|32,47461|8|268|False
121|108,905792236328|29,4176001384854|256,504|32,5835|8|268|False
122|108,858757019043|14,4361405413132|256,4456|32,67432|8|268|False
123|108,865692138672|32,3642190672457|256,4698|32,68896|8|268|False
124|108,902381896973|19,4227049426176|256,5004|32,59131|8|268|False
125|108,906616210938|16,2281007729471|256,5026|32,57764|8|268|False
126|109,86727142334|26,8934554949403|255,833|33,95459|7|239,5|False
127|109,899749755859|14,7163144152611|255,7975|33,74072|7|239,5|False
128|109,871971130371|13,3568774916232|255,7946|33,85938|7|239,5|False
129|109,856224060059|18,0986355111003|255,7962|33,93311|7|239,5|False
130|109,880363464355|6,83030109107494|255,7806|33,79492|7|239,5|False
131|109,76000213623|17,3034915022552|255,7457|34,27197|7|239,5|False
132|109,892150878906|12,6742267206311|255,8027|33,78467|7|239,5|False
133|109,825912475586|16,6357823921833|255,7745|34,02783|7|239,5|False
134|109,8720703125|16,8030512198806|255,8131|33,89453|7|239,5|False
135|109,838088989258|17,8900978669524|255,8254|34,07178|7|239,5|False
136|109,880386352539|14,3622940987349|255,787|33,80713|7|239,5|False
137|109,873016357422|23,9443543242756|255,7955|33,85645|7|239,5|False
138|109,911010742188|14,8433055948466|255,8163|33,72656|7|239,5|False
139|109,779243469238|16,1048248611391|255,75|34,19238|7|239,5|False
140|109,882537841797|12,0865938208066|255,7997|33,82178|7|239,5|False
141|109,888626098633|23,3463886562735|255,8235|33,84033|7|239,5|False
142|109,891242980957|15,3691283103079|255,7902|33,76465|7|239,5|False
143|109,763900756836|23,6513068333268|255,7431|34,24902|7|239,5|False
144|109,876312255859|14,1084593089297|255,8321|33,91211|7|239,5|False
145|109,879547119141|20,0447889295407|255,7975|33,83105|7|239,5|False
146|109,765586853027|22,5734754212201|255,7792|34,3125|7|239,5|False
147|109,894706726074|17,5835907891393|255,7987|33,76563|7|239,5|False
148|109,895957946777|24,7934779107571|255,8469|33,85254|7|239,5|False
149|109,857688903809|19,5109466657043|255,7771|33,88965|7|239,5|False
150|109,874633789063|23,0674856889993|255,7973|33,85254|7|239,5|False
151|109,861724853516|20,1993009135127|255,832|33,97754|7|239,5|False
152|109,866828918457|14,4928469881415|255,8009|33,89453|7|239,5|False
153|109,867584228516|16,8855694532394|255,7981|33,88574|7|239,5|False
154|109,89624786377|14,3563306276221|255,8059|33,77246|7|239,5|False
155|109,850975036621|16,090908491984|255,7746|33,91504|7|239,5|False
156|109,884353637695|20,1987318299711|255,792|33,79883|7|239,5|False
157|109,863929748535|19,6850702192634|255,7795|33,86621|7|239,5|False
158|109,87321472168|13,8789180442691|255,797|33,8584|7|239,5|False
159|109,880554199219|17,6048738702666|255,7994|33,83008|7|239,5|False
160|109,873405456543|14,0820319730788|255,7787|33,82227|7|239,5|False
161|109,899360656738|14,5205614218488|255,7963|33,74023|7|239,5|False
162|109,848754882813|18,534283874929|255,8043|33,98242|7|239,5|False
163|109,862632751465|17,925739787519|255,7759|33,86523|7|239,5|False
164|109,901596069336|16,5000440716743|255,7959|33,72949|7|239,5|False
165|109,87767791748|2,68976257070899|255,782|33,80957|7|239,5|False
166|109,886962890625|16,287105897069|255,8016|33,80566|7|239,5|False
167|109,875091552734|12,865628863126|255,777|33,81152|7|239,5|False
168|109,879821777344|10,093209159933|255,8185|33,87012|7|239,5|False
169|109,865570068359|26,0556676596403|255,7965|33,8916|7|239,5|False
170|109,728469848633|11,8837904686108|255,7543|34,43457|7|239,5|False
171|109,875358581543|14,6313847398385|255,7863|33,82813|7|239,5|False
