Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|75,2734985351563|23,8028088092804|239,3229|29,31388|7|133|False
2|75,2713088989258|17,8033276557922|239,3428|29,35498|7|133|False
3|75,1723327636719|27,7320825099945|238,9234|29,27184|7|133|False
4|75,2580871582031|19,1793875694275|239,2821|29,33688|7|133|False
5|75,1573333740234|27,6266801357269|238,9176|29,34427|7|133|False
6|75,2319717407227|21,8527360439301|239,2779|29,47226|7|133|False
7|75,265251159668|23,985574054718|239,3529|29,40262|7|133|False
8|75,2479782104492|19,4979286193848|239,2823|29,39194|7|133|False
9|75,3278961181641|22,7075891971588|239,7121|29,59476|7|133|False
10|75,1410675048828|25,5974006652832|238,9014|29,40848|7|133|False
11|75,2896041870117|25,5161460399628|239,3917|29,32819|7|133|False
12|76,825325012207|29,8613605976105|246,9969|32,43915|8|281|False
13|154,84391784668|23,830926990509|250,038|33,93256|8|281|False
14|157,094146728516|34,4212293624878|255,1599|35,75848|8|281|False
15|158,520034790039|37,6319635391235|257,8277|35,78625|8|281|False
16|156,785034179688|29,0965355396271|254,5386|35,66565|8|281|False
17|156,974731445313|30,3497715950012|254,8911|35,66455|8|281|False
18|157,272262573242|27,7893358707428|255,5887|35,95569|8|281|False
19|156,671600341797|34,5199291229248|254,2791|35,56836|8|281|False
20|156,614730834961|25,638100528717|254,125|35,47168|8|281|False
21|156,656158447266|33,2598428726196|254,2941|35,65613|8|281|False
22|156,804016113281|32,1236943721771|254,5056|35,52856|8|281|False
23|156,784408569336|40,3583835601807|254,5277|35,64612|8|281|False
24|157,135681152344|46,3836343288422|255,2751|35,83508|8|281|False
25|156,704193115234|40,1541162967682|254,3093|35,50732|8|281|False
26|158,531204223633|44,5543923377991|257,8488|35,78699|8|281|False
27|156,68115234375|34,522561788559|254,3403|35,65564|8|281|False
28|157,162841796875|49,8788142204285|255,2594|35,70142|8|281|False
29|158,544540405273|36,4641407489777|257,8227|35,6853|8|281|False
30|156,617645263672|31,2772835731506|254,2284|35,66821|8|281|False
31|156,212982177734|41,6306563854218|253,2525|35,22253|8|281|False
32|156,802047729492|36,468661737442|254,5529|35,63074|8|281|False
33|158,522918701172|39,2322514533997|257,8339|35,78809|8|281|False
34|156,948089599609|33,4791482925415|254,8563|35,69434|8|281|False
35|158,540588378906|31,8295649051666|257,8099|35,67456|8|281|False
36|158,521133422852|29,2099852561951|257,8301|35,78711|8|281|False
37|158,502029418945|39,4526769638062|257,8214|35,84082|8|281|False
38|156,709884643555|27,109966135025|254,3097|35,48706|8|281|False
39|158,785003662109|28,5911900997162|257,8773|34,92017|8|281|False
40|157,14599609375|32,3968863487244|255,2713|35,78857|8|281|False
41|157,155990600586|36,2315225124359|255,2529|35,71387|8|281|False
42|156,807983398438|33,5508437633514|254,6441|35,79248|8|281|False
43|156,635772705078|32,0701411724091|254,1235|35,39063|8|281|False
44|157,289154052734|45,4168726444244|255,6153|35,9458|8|281|False
45|156,589309692383|30,1253795146942|254,1433|35,60303|8|281|False
46|156,838928222656|32,4311367988586|254,5774|35,54224|8|281|False
47|157,286636352539|37,7745841026306|255,5859|35,89551|8|281|False
48|156,62516784668|39,1590393066406|254,1031|35,3894|8|281|False
49|156,795623779297|38,7690917015076|254,588|35,72559|8|281|False
50|156,607040405273|41,1014339923859|254,1661|35,58252|8|281|False
51|157,290573120117|33,2702659606934|255,6627|36,03711|8|281|False
52|156,668075561523|36,4619639873505|254,3046|35,63281|8|281|False
53|157,370986938477|37,4110504150391|255,7714|35,95337|8|281|False
54|158,51985168457|53,5680658817291|257,8081|35,7478|8|281|False
55|157,107040405273|34,4528378009796|255,2347|35,86133|8|281|False
56|157,356140136719|48,3447371482849|255,7216|35,90845|8|281|False
57|158,705047607422|29,2256712913513|257,8469|35,14722|8|281|False
58|156,666931152344|33,3749313831329|254,294|35,61572|8|281|False
59|156,719848632813|42,152871465683|254,3196|35,46973|8|281|False
60|156,706512451172|41,3014595031738|254,2983|35,47681|8|281|False
61|157,146484375|46,0515892028809|255,2421|35,72778|8|281|False
62|158,386596679688|38,8551377296448|257,7892|36,21143|8|281|False
63|157,631988525391|29,0628445148468|255,9445|35,32813|8|281|False
64|157,683334350586|34,289492225647|255,9429|35,13818|8|281|False
65|157,617385864258|40,9227735042572|255,9526|35,39746|8|281|False
66|157,650054931641|49,8223443031311|255,9615|35,29541|8|281|False
67|157,699554443359|33,144021654129|255,9001|34,99658|8|281|False
68|157,614776611328|28,610314655304|255,9403|35,38281|8|281|False
69|158,422943115234|30,974516582489|257,7949|36,08496|8|281|False
70|158,226577758789|36,1575898170471|256,0345|33,43799|8|281|False
71|157,746246337891|40,7281419754028|255,9165|34,86133|8|281|False
72|157,723937988281|33,5566251754761|255,9633|35,03125|8|281|False
73|157,679428100586|50,8118412971497|255,9502|35,1665|8|281|False
74|157,703308105469|39,1149921417236|255,9633|35,10547|8|281|False
75|158,187561035156|36,2413840770721|256,0816|33,65039|8|281|False
