Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,3,98806476593018,1,79528545588255,515,8401,58,9174,8,124,5,False
2,4,14853811264038,1,18261050581932,551,4027,64,25173,8,124,5,False
3,3,66520500183105,1,2356185823679,442,4796,48,12315,8,124,5,False
4,3,94883036613464,1,25938615649939,514,3617,60,96582,8,124,5,False
5,4,04697799682617,1,24816257506609,554,4633,68,62213,7,243,5,False
6,4,15584945678711,1,60148622691631,550,8519,63,44342,8,124,5,False
7,4,11780738830566,1,57147048711777,551,605,66,74399,8,124,5,False
8,4,21045780181885,1,79515165835619,552,0087,60,19196,8,202,5,False
9,4,20449924468994,1,20039751082659,552,0373,60,59821,8,202,5,False
10,14,6798133850098,2,15415713191032,656,70,2998,7,228,5,True
11,14,686972618103,1,63416634649038,656,69,76453,7,228,5,True
12,14,6747665405273,1,52592652142048,656,70,68207,7,228,5,True
13,14,6791038513184,1,85687330365181,656,70,35327,7,228,5,True
14,14,6809701919556,1,90369599759579,656,70,21271,7,228,5,True
15,14,6846399307251,1,8154372677207,656,69,93805,7,228,5,True
16,14,682710647583,1,81152087450027,656,70,08215,7,228,5,True
17,14,6830081939697,1,97616591453552,656,70,05994,7,228,5,True
18,14,6766977310181,1,82250255644321,656,70,53528,7,228,5,True
19,14,6804456710815,2,69058051109314,656,70,2522,7,228,5,True
20,14,6815576553345,2,03621251881123,656,70,16858,7,228,5,True
21,14,6826801300049,1,73722415417433,656,70,08447,7,228,5,True
22,14,6783390045166,1,68766675293446,656,70,41101,7,228,5,True
23,14,6775712966919,1,97768481075764,656,70,46912,7,228,5,True
24,14,6789360046387,2,05922461748123,656,70,36597,7,228,5,True
25,14,6782159805298,1,80377631187439,656,70,42029,7,228,5,True
26,14,6789693832397,1,85599193125963,656,70,3634,7,228,5,True
27,16,7629222869873,2,94646494090557,2747,724,110,3075,8,275,False
28,14,6842184066772,1,78920424133539,656,69,96948,7,228,5,True
29,14,6799945831299,1,5357845813036,656,70,28613,7,228,5,True
30,14,6831169128418,2,12293687164784,656,70,05176,7,228,5,True
