Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,2,86209607124329,1,16018767654896,299,3914,33,32228,7,205,5,False
2,2,80996704101563,1,09456411898136,268,6225,28,77518,8,281,False
3,2,76277565956116,0,877939361333847,300,3311,41,26637,8,155,False
4,2,12170004844666,0,828651942312717,167,526,20,4949,7,170,5,False
5,3,08911466598511,1,00296245515347,375,5145,55,36858,8,205,False
6,2,56695818901062,0,856922073662281,261,1996,35,89748,8,276,5,False
7,13,9153003692627,1,7978147059679,2075,156,69,02954,8,270,5,False
8,2,62102723121643,1,00374482870102,262,2311,33,76926,8,280,False
9,3,28362274169922,1,25445164442062,441,6204,65,37479,6,122,5,False
10,2,74586296081543,1,22541854679584,296,3744,40,56268,8,280,False
11,4,16742181777954,1,44857681542635,555,4491,64,82507,8,268,5,False
12,2,71819090843201,1,50618268251419,296,4652,38,54211,7,213,5,False
13,3,03821325302124,1,52347187995911,338,115,41,52191,8,269,False
14,3,14802622795105,1,15993112772703,338,3114,36,64807,8,212,5,False
15,3,43750405311584,1,28886947631836,443,3222,54,00488,6,172,5,False
16,2,69471096992493,1,08499079346657,274,1454,34,6734,8,281,False
17,2,92236804962158,1,5097461938858,295,8045,32,50555,8,232,False
18,3,00648212432861,1,22796016931534,365,2737,56,47571,8,280,False
19,14,7470083236694,1,92328234016895,656,70,26001,8,201,True
20,2,79547381401062,1,20384712964296,297,1956,38,29041,8,281,False
21,4,0761194229126,1,3569308668375,548,4399,68,50476,8,216,5,False
22,2,90023970603943,0,799305635690689,295,6038,33,25549,8,188,False
23,3,61940908432007,1,41903465241194,478,2826,68,85107,8,269,5,False
24,3,13665080070496,1,06380538642406,372,2078,42,5083,6,157,False
25,2,8782274723053,1,10708290934563,305,3984,37,33923,8,270,5,False
26,2,94545578956604,1,34793030619621,304,0089,34,07874,8,230,5,False
27,2,81310892105103,0,823120303452015,303,139,39,67371,8,200,False
28,2,97376465797424,1,08705839663744,312,2647,35,52063,8,281,False
29,3,82232332229614,0,839935691654682,513,0563,70,8927,8,268,5,False
30,3,65364980697632,0,93871089220047,475,6489,64,09741,8,261,5,False
