Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,3,90714693069458,1,90422817468643,516,4313,65,23424,8,152,False
2,3,5214741230011,1,24723315238953,442,3291,48,61674,6,143,5,False
3,14,7202205657959,2,56016892790794,656,72,33533,8,140,True
4,14,7204742431641,1,81646535992622,656,72,31509,8,140,True
5,14,6877317428589,2,17130182236433,656,75,02298,8,140,True
6,14,7369403839111,2,47714725285769,656,71,02588,8,145,5,True
7,14,7448253631592,2,71381471455097,656,70,42462,8,145,5,True
8,14,7302532196045,2,7110279366374,656,71,54385,8,145,5,True
9,14,6945066452026,2,87188622504473,656,74,44623,8,140,True
10,14,6835803985596,2,51517900675535,656,75,38086,8,140,True
11,14,7258567810059,2,94096282422543,656,71,88855,8,140,True
12,14,7067899703979,2,81134851276875,656,73,42267,8,140,True
13,14,6628637313843,2,5139053478837,656,77,21918,8,145,5,True
14,14,7509603500366,2,85287328958511,656,69,96387,8,145,5,True
15,14,6799507141113,2,70865202993155,656,75,69666,8,140,True
16,14,6741847991943,2,88922045826912,656,76,20361,8,140,True
17,14,7238254547119,2,44536203891039,656,72,04895,8,140,True
18,14,7599897384644,2,65801741182804,656,69,29651,8,145,5,True
19,14,7044343948364,3,0270841434598,656,73,61682,8,140,True
20,14,7283973693848,3,04727206677198,656,71,68896,8,145,5,True
21,14,710786819458,2,61911064982414,656,73,0957,8,140,True
22,14,755464553833,2,7724222868681,656,69,62939,8,145,5,True
23,14,7244539260864,3,08689925372601,656,71,99927,8,140,True
24,14,7523527145386,2,93391923755407,656,69,86011,8,145,5,True
25,14,7498407363892,2,78862755149603,656,70,04749,8,145,5,True
26,14,6856231689453,2,73603147566318,656,75,20435,8,140,True
27,14,7091970443726,2,86962802857161,656,73,22546,8,140,True
28,14,5637712478638,2,5494294822216,628,0995,70,57776,8,140,True
29,14,5601854324341,2,36668324172497,628,0786,70,85254,8,140,True
30,14,6827392578125,2,53768453896046,656,75,45386,8,140,True
