Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|47,1339912414551|6,90941783189774|227,8292|33,33619|7|197|False
2|47,1843872070313|7,65835423278622|228,2027|33,62988|7|197|False
3|48,1677627563477|9,60379456451337|221,419|28,48773|8|238,5|False
4|48,4426307678223|12,3388261176646|223,0854|29,14024|8|238,5|False
5|48,0466651916504|13,2192765206099|221,2576|29,13287|8|238,5|False
6|48,2945442199707|9,28508710532915|222,2081|28,81952|8|238,5|False
7|50,4416923522949|17,1348927268293|231,8746|28,33423|8|235|False
8|50,5131721496582|9,07363982945681|232,0157|28,05484|8|235|False
9|50,436580657959|-1,38762238807976|231,8452|28,32529|8|235|False
10|51,1559944152832|11,9946972589765|235,9702|29,51141|8|234|False
11|52,6872329711914|14,4345216824207|243,0231|29,58197|8|235|False
12|52,6655197143555|9,95219098329544|242,965|29,64783|8|235|False
13|52,686897277832|14,6326536664506|243,069|29,65631|8|235|False
14|52,6958389282227|12,1090630645936|242,9668|29,43286|8|235|False
15|52,6715316772461|12,5937111726962|242,9706|29,61316|8|235|False
16|52,6800880432129|15,0343029725598|242,9761|29,56006|8|235|False
17|52,665340423584|17,5134712200655|242,9609|29,6427|8|235|False
18|52,6752052307129|18,0053891330259|242,973|29,59045|8|235|False
19|52,6653060913086|29,3894649164751|242,9631|29,64636|8|235|False
20|52,6707000732422|13,7626380320638|242,9724|29,62195|8|235|False
21|52,6863555908203|15,4195358781144|243,0687|29,65979|8|235|False
22|52,6572036743164|17,8612561035901|242,9463|29,67871|8|235|False
23|52,6773376464844|16,4774443741888|242,9772|29,58154|8|235|False
24|52,6589622497559|12,2806404717267|242,9671|29,69861|8|235|False
25|52,6869468688965|13,6721563667059|242,9749|29,50891|8|235|False
26|52,6944694519043|11,8871631495655|243,0758|29,6123|8|235|False
27|52,6812362670898|23,2891190809198|242,9763|29,55212|8|235|False
28|52,6638832092285|16,6431229092181|242,9732|29,67249|8|235|False
29|52,6929588317871|17,1435373076238|242,9729|29,46289|8|235|False
30|52,6690826416016|22,7174472632818|242,9662|29,6239|8|235|False
31|52,6958045959473|11,470936474629|243,075|29,60132|8|235|False
32|52,6999244689941|15,4717340484262|243,0065|29,46509|8|235|False
33|52,6710472106934|18,1601950604469|242,9673|29,61145|8|235|False
34|52,7015838623047|15,3719546634238|242,9596|29,38086|8|235|False
35|52,6553802490234|13,8104031357914|242,9577|29,70984|8|235|False
36|52,8260307312012|23,9522413875908|245,2629|32,46411|8|242|False
37|52,8131942749023|10,7775903642178|245,0084|32,10693|8|242|False
38|52,8161315917969|15,6379886700772|245,0673|32,18921|8|242|False
39|52,8318862915039|17,4512189660221|245,0734|32,06763|8|242|False
40|52,8050804138184|0,567887110472657|244,9537|32,07593|8|242|False
41|109,560668945313|11,1030889630318|255,6684|34,7124|8|246|False
42|109,513801574707|10,8517180253402|255,6418|34,88037|8|246|False
43|109,456817626953|24,725106183812|255,6223|35,11353|8|246|False
44|109,567100524902|24,6383315376937|255,7047|34,75562|8|246|False
45|109,355751037598|23,2135107212001|255,6373|35,63965|8|246|False
46|109,478462219238|20,3562055677176|255,6404|35,04663|8|246|False
47|109,595657348633|20,1136918202043|255,6756|34,56274|8|246|False
48|109,443031311035|22,0771696126088|255,6273|35,19043|8|246|False
49|109,579116821289|17,2517826784402|255,6906|34,67041|8|246|False
50|109,558395385742|18,4343873754144|255,6768|34,74023|8|246|False
51|109,449638366699|13,302280356866|255,6407|35,18628|8|246|False
52|109,550201416016|13,3728683754802|255,6576|34,73999|8|246|False
53|109,469757080078|16,1864425078034|255,6452|35,09839|8|246|False
54|109,558967590332|14,6181219346821|255,6862|34,75659|8|246|False
55|109,564849853516|15,0844973784639|255,6861|34,72852|8|246|False
56|109,532081604004|11,6626548898174|255,6956|34,90332|8|246|False
57|109,60570526123|19,6372948675416|255,6963|34,55737|8|246|False
58|109,582847595215|10,1880766837858|255,658|34,5874|8|246|False
59|109,567764282227|20,9155460143462|255,6846|34,71191|8|246|False
60|109,56534576416|20,3495267033577|255,6716|34,69702|8|246|False
61|145,003021240234|26,752492031455|303,201|11,19458|8|281|False
62|109,47859954834|15,9286563665606|255,6413|35,04785|8|246|False
63|109,586235046387|15,5102922595572|255,679|34,61377|8|246|False
64|109,539108276367|25,793708293885|255,6691|34,81592|8|246|False
65|109,59765625|15,5050219029305|255,6751|34,55249|8|246|False
66|109,603172302246|3,91004370413721|255,6871|34,55078|8|246|False
67|109,590789794922|18,9924851920456|255,7042|34,64307|8|246|False
68|109,523368835449|12,3023227434605|255,6367|34,82471|8|246|False
69|109,490364074707|16,9827635854483|255,6268|34,96167|8|246|False
70|109,561668395996|17,1748995065689|255,6934|34,7583|8|246|False
71|109,592376708984|15,7975589039735|255,6789|34,58472|8|246|False
72|109,467399597168|14,9445277350955|255,6365|35,0918|8|246|False
73|109,600402832031|22,3821630863938|255,685|34,55957|8|246|False
74|109,559349060059|15,3036655001342|255,6696|34,72119|8|246|False
75|109,458488464355|16,9830676645041|255,6573|35,17773|8|246|False
76|109,55118560791|18,4685056217015|255,6749|34,77051|8|246|False
