Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|44,519416809082|11,8766931772232|242,1015|29,45725|8|150,5|False
2|44,4851455688477|4,78077267082408|241,9474|29,4632|8|150,5|False
3|51,2544097900391|10,8224489483982|237,2958|30,91806|8|233,5|False
4|51,1603126525879|-1,15427989421878|236,7854|30,78749|8|233,5|False
5|51,2197685241699|9,13352388208732|237,1739|30,98499|8|233,5|False
6|51,1801681518555|10,8808217283338|236,854|30,74734|8|233,5|False
7|51,2337913513184|7,46950486460701|237,8478|32,08548|8|233,5|False
8|51,3634376525879|8,72712048348039|238,5851|32,34027|8|233,5|False
9|51,2827491760254|9,08537859572098|238,1384|32,20416|8|233,5|False
10|51,3743019104004|11,2502546051517|237,8321|30,88623|8|233,5|False
11|135,051071166992|6,33106722831726|310,5734|21,89648|8|281|False
12|52,577766418457|12,7937949589701|249,9387|33,66388|8|273,5|False
13|105,218521118164|16,4550723244436|250,0722|33,63831|8|273,5|False
14|105,217910766602|12,269936029613|250,0827|33,6615|8|273,5|False
15|105,19938659668|12,1506847564131|250,0745|33,72961|8|273,5|False
16|52,6956443786621|0,0828168042004108|244,2405|30,685|8|251,5|False
17|105,220695495605|18,2690022185445|250,1062|33,69476|8|273,5|False
18|105,192108154297|18,7087073557079|250,0857|33,78479|8|273,5|False
19|105,167854309082|12,9950246902648|250,0728|33,87036|8|273,5|False
20|123,904457092285|16,7712867846712|255,7717|10,24817|8|281|False
21|105,251480102539|22,2205523920245|250,137|33,61523|8|273,5|False
22|105,25993347168|11,7431721564382|250,1999|33,69934|8|273,5|False
23|158,9697265625|16,2264774732292|340,0483|13,23743|8|277|False
24|105,23316192627|8,58143892660737|250,1106|33,64673|8|273,5|False
25|105,227699279785|12,7360985405743|250,0779|33,60791|8|273,5|False
26|52,557315826416|9,80880176126957|249,853|33,68237|8|273,5|False
27|105,233512878418|22,1688525089994|250,101|33,62659|8|273,5|False
28|89,0856246948242|14,1974556495901|255,5693|35,20288|8|139|False
29|105,18913269043|16,8321643591858|250,0797|33,7865|8|273,5|False
30|105,250427246094|9,14843232640997|250,1218|33,59058|8|273,5|False
31|105,226455688477|2,77473868262023|250,1261|33,70728|8|273,5|False
32|88,9776306152344|7,88413654547185|255,5357|35,6626|8|139|False
33|107,584983825684|25,8598747506738|250,8978|34,37952|8|234|False
34|107,534973144531|12,8464274991304|250,7458|34,30798|8|234|False
35|107,604804992676|3,61568181095645|250,9552|34,40234|8|234|False
36|107,592086791992|17,5916251249611|250,888|34,32642|8|234|False
37|107,54369354248|8,07116183377802|250,7259|34,22729|8|234|False
38|107,594947814941|16,0118637166917|250,8685|34,27368|8|234|False
39|107,520622253418|17,6955327399308|250,725|34,3335|8|234|False
40|107,556732177734|4,80345955379307|250,8046|34,32446|8|234|False
41|107,587829589844|16,3180866632611|250,8707|34,31152|8|234|False
42|107,592239379883|17,4723483681679|250,876|34,30151|8|234|False
43|107,547637939453|18,3571616142988|250,7165|34,18994|8|234|False
44|107,518577575684|16,6952225491405|250,7182|34,32935|8|234|False
45|107,595062255859|13,4791845591739|250,8911|34,3186|8|234|False
46|107,511390686035|10,1635232452303|250,7275|34,38208|8|234|False
47|107,580352783203|16,8496931999922|250,9021|34,41016|8|234|False
48|107,656753540039|7,79859826490283|251,1006|34,45166|8|234|False
49|107,575874328613|13,8856529265642|250,8792|34,38501|8|234|False
50|107,584037780762|15,3228188756853|250,8867|34,36157|8|234|False
51|107,520568847656|9,41941599026322|250,7304|34,34473|8|234|False
52|107,511123657227|15,0287553550676|250,7295|34,38745|8|234|False
53|107,60327911377|14,077307225205|250,8927|34,28345|8|234|False
54|107,515296936035|12,0049624755979|250,7305|34,36963|8|234|False
55|107,559989929199|19,6083392357235|250,7146|34,12866|8|234|False
56|107,572738647461|16,7231440410018|250,7184|34,07715|8|234|False
57|107,518989562988|15,5571136838757|250,7153|34,32178|8|234|False
58|107,591567993164|21,0116934657097|250,8841|34,32104|8|234|False
59|107,692077636719|2,93100349903107|251,1086|34,30151|8|234|False
60|107,511543273926|11,6586699394509|250,7207|34,36768|8|234|False
61|107,55583190918|15,3605799730401|250,8759|34,4729|8|234|False
62|107,625709533691|22,2213624943048|250,9413|34,27612|8|234|False
63|107,53588104248|14,1533583430573|250,719|34,25|8|234|False
64|107,517646789551|22,3707754526753|250,6233|34,14331|8|234|False
65|107,658500671387|12,4704711699858|251,0997|34,44141|8|234|False
66|107,682350158691|21,3474509239197|251,171|34,47339|8|234|False
67|107,566749572754|13,5799006316811|250,8752|34,41992|8|234|False
68|107,523056030273|10,7459007322788|250,7137|34,29932|8|234|False
69|107,512390136719|14,9691213309765|250,7234|34,36914|8|234|False
70|107,592025756836|11,6217330116779|250,8725|34,29541|8|234|False
71|107,533363342285|20,1390157810412|250,7248|34,27344|8|234|False
72|107,536506652832|13,6942716080695|250,8717|34,55615|8|234|False
73|107,544723510742|14,328668731451|250,7209|34,2124|8|234|False
74|107,592880249023|10,4973131462932|250,8669|34,28027|8|234|False
75|112,934562683105|19,9362261847593|253,5098|17,02246|8|281|False
76|122,754844665527|15,2541201405227|300,3471|50,24219|8|281|False
77|107,576995849609|9,6803707242012|250,8575|34,33594|8|234|False
78|107,541107177734|12,4814586296678|250,7171|34,22168|8|234|False
79|107,58521270752|15,0988091255538|250,9028|34,38867|8|234|False
80|107,662483215332|23,1929882839555|251,0889|34,40088|8|234|False
81|107,596061706543|11,77308370471|250,8755|34,28271|8|234|False
82|107,550559997559|11,5781132619362|250,8049|34,354|8|234|False
83|107,49186706543|7,9008657835424|250,6376|34,29248|8|234|False
84|107,523933410645|17,8084615077823|250,7237|34,31543|8|234|False
85|107,493797302246|0,684795908629894|250,7256|34,46143|8|234|False
86|107,681129455566|12,8194196429802|251,1004|34,33643|8|234|False
87|107,599838256836|10,0951932942495|250,8817|34,27734|8|234|False
88|107,56209564209|14,0666723937728|250,8844|34,46045|8|234|False
89|107,529640197754|12,0890617996454|250,7244|34,29004|8|234|False
90|107,580947875977|17,7855645669624|250,8866|34,37598|8|234|False
91|107,543762207031|13,7811133727431|250,7342|34,24365|8|234|False
92|107,595413208008|15,5163369157119|250,8893|34,31348|8|234|False
93|107,57893371582|10,1894832164049|250,8913|34,39502|8|234|False
94|107,601554870605|10,3941632966278|250,9462|34,39941|8|234|False
95|107,65064239502|14,0988043099642|251,0934|34,46582|8|234|False
96|107,516059875488|12,1913701696321|250,7486|34,40283|8|234|False
97|107,540603637695|12,9007523720153|250,7347|34,25928|8|234|False
98|107,604103088379|14,8374631971121|250,9011|34,29639|8|234|False
99|107,555770874023|8,34012749462854|250,7301|34,1792|8|234|False
100|107,556381225586|12,8685450099409|250,7563|34,229|8|234|False
101|107,598518371582|7,88879203312099|250,8893|34,29883|8|234|False
102|107,569961547852|9,76690233959816|250,8542|34,3623|8|234|False
103|107,567153930664|12,9592435282422|250,8807|34,4292|8|234|False
104|107,576454162598|18,8182593911886|250,8674|34,3584|8|234|False
105|107,596237182617|19,4316278085113|250,8985|34,32813|8|234|False
106|107,605529785156|12,2788683503866|250,8918|34,271|8|234|False
107|107,60115814209|12,0851815856993|250,8796|34,26709|8|234|False
