Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1,3,52804660797119,1,27531955093145,444,1706,52,84431,7,160,5,False
2,4,07623958587646,1,7943837761879,552,9301,65,44153,7,160,5,False
3,3,53278398513794,1,39025066643953,443,8953,52,43019,7,160,5,False
4,3,81260108947754,1,4093391135335,476,8226,53,26706,8,175,5,False
5,3,8094334602356,1,66937269419432,514,932,61,68524,6,135,False
6,4,70194101333618,1,92653922140598,656,68,67136,7,154,5,True
7,4,69782400131226,1,40036841481924,656,68,9686,7,154,5,True
8,4,6994833946228,1,45307803601027,656,68,84851,7,154,5,True
9,4,69621276855469,1,74803672432899,656,69,08563,7,154,5,True
10,4,70084857940674,1,43456716537476,656,68,75,7,154,5,True
11,4,6937370300293,1,95518115907907,656,69,26624,7,154,5,True
12,4,69428968429565,1,52780872285366,656,69,22583,7,154,5,True
13,4,6994571685791,1,6361326366663,656,68,8504,7,154,5,True
14,4,69566774368286,1,84965924024582,656,69,12531,7,154,5,True
15,4,69734573364258,1,96712131351233,656,69,0033,7,154,5,True
16,4,69434642791748,1,7822978541255,656,69,22168,7,154,5,True
17,4,69764852523804,1,61936060339212,656,68,98132,7,154,5,True
18,4,69467258453369,1,55976848602295,656,69,19788,7,154,5,True
19,4,69923162460327,1,58950549811125,656,68,8667,7,154,5,True
20,4,69539213180542,1,70153236240149,656,69,14539,7,154,5,True
21,4,69606256484985,1,85128958672285,656,69,09656,7,154,5,True
22,4,70096683502197,1,20135436207056,656,68,74146,7,154,5,True
23,4,69753408432007,2,01594177633524,656,68,98962,7,154,5,True
24,4,6936469078064,1,7833210542798,656,69,27283,7,154,5,True
25,4,69722127914429,1,71099867522717,656,69,01233,7,154,5,True
26,4,69982624053955,1,61264432817698,656,68,82373,7,154,5,True
27,4,69600057601929,1,77933164834976,656,69,10107,7,154,5,True
28,4,69955253601074,1,55844424515963,656,68,84351,7,154,5,True
29,4,69548082351685,1,43360374122858,656,69,13892,7,154,5,True
30,4,69702816009521,1,96192839890718,656,69,02637,7,154,5,True
