Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|23,9715251922607|1,87680558338761|225,0957|41,34439|7|184,5|False
2|23,9913578033447|5,07274124473333|225,2916|41,37666|7|184,5|False
3|26,2428550720215|6,53152750749141|224,2234|28,79999|8|211,5|False
4|26,3926334381104|7,10927803367376|224,6052|28,04504|8|211,5|False
5|55,488395690918|11,8150537960231|255,5045|34,03098|8|259,5|False
6|55,4463500976563|9,51934779621661|255,4636|34,17969|8|259,5|False
7|55,2171821594238|11,6065112546086|255,4797|35,27878|8|259,5|False
8|55,564868927002|5,83992650136352|255,5292|33,71307|8|259,5|False
9|55,6063385009766|5,85542575544678|255,615|33,61655|8|259,5|False
10|55,6580047607422|9,12419497668743|255,5472|33,32184|8|259,5|False
11|55,5199432373047|9,66108119562268|255,5701|33,95642|8|259,5|False
12|55,2270011901855|11,341119870916|255,4402|35,18719|8|259,5|False
13|55,0535736083984|14,3571322977543|255,4124|36,01617|8|259,5|False
14|55,4764366149902|12,4791002854705|255,5171|34,09845|8|259,5|False
15|56,5815086364746|19,6823252238333|250,2041|35,31366|8|236,5|False
16|55,1687049865723|10,2216178916395|255,4587|35,49286|8|259,5|False
17|55,6388320922852|5,33622853532434|255,5838|33,44214|8|259,5|False
18|55,4593086242676|12,3780038945377|255,4732|34,13062|8|259,5|False
19|55,3949356079102|4,79182709045708|255,493|34,44775|8|259,5|False
20|55,5579833984375|6,66945506911725|255,4699|33,68311|8|259,5|False
21|55,4876441955566|12,2578730843961|255,5244|34,05505|8|259,5|False
22|56,9514350891113|9,81593495274428|256,2418|34,96948|8|248,5|False
23|57,0203018188477|11,0692500941455|256,3168|34,72449|8|248,5|False
24|57,1645851135254|11,8543629651889|256,27|34,01025|8|248,5|False
25|57,0060501098633|8,51988688260317|256,2947|34,76782|8|248,5|False
26|57,2151489257813|11,9248059112579|256,3215|33,8363|8|248,5|False
27|56,988826751709|11,3165425572544|256,2904|34,8446|8|248,5|False
28|56,9618110656738|12,5706129301339|256,2899|34,97253|8|248,5|False
29|56,9929428100586|0,100115452706814|256,2801|34,81396|8|248,5|False
30|58,6440467834473|9,0792864587158|255,9791|33,37964|8|230,5|False
31|58,5578575134277|16,4692898612469|255,9722|33,75195|8|230,5|False
32|58,533821105957|11,8565141648054|256,0038|33,89185|8|230,5|False
33|58,8052139282227|14,9310843469575|256,0746|32,78467|8|230,5|False
34|58,5083961486816|7,82221784293652|255,8228|33,06982|8|234|False
35|58,6229286193848|17,8960868705995|255,8595|32,62256|8|234|False
36|58,407901763916|15,5287618160248|255,7562|33,43799|8|234|False
37|58,6244964599609|11,7006017438136|255,9062|32,66089|8|234|False
38|58,5819396972656|13,2249926671386|255,8358|32,771|8|234|False
39|58,5542373657227|20,5475854173303|255,8361|32,88794|8|234|False
40|58,6195602416992|11,8648866383359|255,8907|32,6665|8|234|False
41|58,5644607543945|14,253157678619|255,8343|32,84302|8|234|False
42|58,6188926696777|11,7731029193063|255,8387|32,61938|8|234|False
43|58,5767669677734|10,4084909904748|255,8328|32,78979|8|234|False
44|58,5745582580566|9,81249286420643|255,8469|32,81274|8|234|False
45|58,851749420166|9,07615865208209|256,1424|32,65552|8|230,5|False
46|58,5848808288574|15,8522813860327|255,8473|32,76978|8|234|False
47|58,6572151184082|1,76900171786547|255,8917|32,51123|8|234|False
48|58,5004386901855|7,83498386200517|255,9819|34,01953|8|230,5|False
49|58,5999526977539|14,2816837728024|255,8809|32,73901|8|234|False
50|58,6050224304199|9,53201551763341|255,8454|32,68359|8|234|False
51|58,5950355529785|9,64451128472574|255,8274|32,70801|8|234|False
52|58,4628448486328|7,36602364964783|255,7633|33,20654|8|234|False
53|58,5824928283691|14,1568191178143|255,8261|32,75928|8|234|False
54|58,8058662414551|0,53975164462463|256,1142|32,82031|8|230,5|False
55|58,6412811279297|16,7407817736268|255,8896|32,5752|8|234|False
56|58,6412315368652|9,9748891485855|255,8818|32,56787|8|234|False
57|58,5654640197754|8,63677809685469|255,8235|32,82837|8|234|False
58|58,8574676513672|6,69617970883846|256,1152|32,60571|8|230,5|False
