Generation|BestFitness|AverageFitnessPopulation|BestMaxDistance|BestMaxDistanceTime|BestNumberOfWheels|BestCarMass|BestIsRoadComplete
1|21,1536026000977|8,88553674668074|230,8034|27,51447|6|115|False
2|36,869987487793|20,3078144073486|227,9337|27,42123|8|281|False
3|36,8587799072266|11,6936602681875|228,2071|27,53654|8|281|False
4|141,27766418457|22,4638651907444|1879,35|62,06593|8|280,5|False
5|36,9444923400879|13,5320337533951|228,2246|27,25961|8|281|False
6|36,8446083068848|16,2486707210541|227,979|27,51822|8|281|False
7|36,8858413696289|16,0608086911961|228,2102|27,44781|8|281|False
8|45,8923721313477|18,4378003001213|208,7165|11,40805|8|281|False
9|36,8476829528809|13,5185229867697|227,9868|27,51025|8|281|False
10|36,865291595459|13,1820000261068|227,8538|27,41394|8|281|False
11|36,8983917236328|12,547187949717|228,0357|27,35681|8|281|False
12|36,9350509643555|12,850827126205|228,3886|27,33679|8|281|False
13|36,8312301635742|13,1990072324872|227,9126|27,54364|8|281|False
14|36,8882637023926|16,8938545882702|228,2622|27,45465|8|281|False
15|46,3968467712402|10,9324265345931|216,5527|11,76392|8|281|False
16|36,8452987670898|14,7302057668567|228,1806|27,57379|8|281|False
17|36,9166641235352|15,0747712168843|228,1551|27,33081|8|281|False
18|153,821990966797|22,2817603349686|1956,375|50,36719|8|281|False
19|39,3356628417969|18,1642401456833|302,584|42,94739|8|281|False
20|36,8513450622559|12,4996442809701|227,9346|27,48315|8|281|False
21|36,862190246582|14,6688177973032|228,2251|27,5304|8|281|False
22|36,881046295166|15,6395262241364|228,0415|27,41553|8|281|False
23|36,8963394165039|16,0696273803711|228,127|27,38953|8|281|False
24|36,9154586791992|14,2913861483335|227,8505|27,24854|8|281|False
25|36,8904991149902|14,217993491888|228,0183|27,37781|8|281|False
26|36,8906440734863|17,6420037716627|228,0114|27,37537|8|281|False
27|36,874683380127|12,8194336116314|227,9393|27,40735|8|281|False
28|36,902645111084|12,8104921072721|228,29|27,41516|8|281|False
29|36,9010772705078|15,0630425617099|227,8274|27,28894|8|281|False
30|36,8539772033691|12,8300286613405|227,8866|27,46069|8|281|False
31|36,8931007385254|12,6455462008715|228,051|27,37854|8|281|False
32|36,8727684020996|12,7015357881784|228,057|27,44727|8|281|False
33|36,8852310180664|10,3293747872114|227,9055|27,36304|8|281|False
34|36,8385620117188|10,3820282638073|228,1511|27,58777|8|281|False
35|36,9050559997559|14,2724946916103|228,0258|27,33215|8|281|False
36|36,8970832824707|16,7814290046692|227,8946|27,32104|8|281|False
37|36,9129981994629|13,4396403770894|228,0396|27,31006|8|281|False
38|36,8865737915039|11,0225633263588|228,0266|27,39307|8|281|False
39|36,9021911621094|14,9773144304752|228,0078|27,33643|8|281|False
40|36,851318359375|14,3286460101604|228,2646|27,57788|8|281|False
41|36,8679046630859|15,3829410284758|228,0136|27,45093|8|281|False
42|36,8486213684082|11,2654561266303|227,9841|27,50635|8|281|False
43|36,8860931396484|15,309356623888|227,9798|27,38135|8|281|False
44|36,9033355712891|17,591578400135|228,2272|27,39502|8|281|False
45|36,8956642150879|13,5647928074002|228,0175|27,3606|8|281|False
46|36,8566284179688|17,1696777246427|228,0614|27,50195|8|281|False
47|164,239944458008|25,4773283243179|2416,866|87,02637|8|275|False
48|66,1869964599609|19,4380757689476|767,2095|62,87817|8|275|False
49|72,4249801635742|16,5368378281593|782,244|44,2251|8|275|False
50|36,8956336975098|15,903640627861|228,2531|27,42773|8|281|False
51|39,8857040405273|19,7875454008579|135,1776|7,723633|8|275|False
52|127,98575592041|16,7775753539056|1575,207|46,88062|8|275|False
53|36,8559608459473|13,7758932888508|227,9872|27,48291|8|281|False
54|36,8707313537598|17,3893438130617|228,0309|27,44653|8|281|False
55|36,8780708312988|16,7497533708811|227,8588|27,37329|8|281|False
56|36,8772201538086|16,9183028634638|228,2239|27,48022|8|281|False
57|36,839298248291|13,8454167794436|227,8514|27,49927|8|281|False
58|36,8846473693848|15,5793223619461|227,8781|27,35718|8|281|False
59|36,8463439941406|13,5725934505463|228,0216|27,52466|8|281|False
60|36,8342933654785|15,3242625564337|228,0401|27,57007|8|281|False
61|36,8659744262695|12,9987492620945|228,0288|27,46167|8|281|False
62|36,8860282897949|13,8684228271246|228,0383|27,39819|8|281|False
63|36,8557777404785|13,642657546699|228,0329|27,49658|8|281|False
64|36,8720855712891|15,9404499292374|228,0389|27,44434|8|281|False
65|36,8720245361328|15,2114492829889|228,0536|27,44873|8|281|False
66|36,8252563476563|12,3150659367442|227,8444|27,54395|8|281|False
67|36,8589248657227|20,1097222328186|227,8541|27,43506|8|281|False
68|36,8713569641113|14,6059156268835|227,8447|27,39136|8|281|False
69|36,8728218078613|16,0657326996326|228,0149|27,43506|8|281|False
70|36,8933792114258|15,2274393677711|227,9679|27,354|8|281|False
71|36,8919334411621|16,1358222186565|228,0491|27,38184|8|281|False
72|60,5112190246582|22,2223779678345|300,3095|10,59863|8|281|False
73|36,8213348388672|12,5381095290184|227,8058|27,5459|8|281|False
74|235,416610717773|26,9239416956902|3161,414|52,52832|8|281|False
75|84,7430038452148|18,4160096168518|977,6556|52,2832|8|281|False
76|36,8301811218262|15,4680003225803|227,8437|27,52734|8|281|False
77|36,9139823913574|12,0086400032043|228,0561|27,31152|8|281|False
78|36,8806495666504|12,4697886794806|228,0387|27,41602|8|281|False
79|36,9180564880371|10,6696943566203|228,0031|27,2832|8|281|False
80|56,5032005310059|17,4932824671268|222,4999|7,885254|8|281|False
81|36,9169006347656|13,8851935505867|228,2207|27,34863|8|281|False
82|36,902458190918|16,8587427854538|228,047|27,34668|8|281|False
83|37,0778732299805|13,9487964749336|229,668|27,23291|8|281|False
84|42,6081085205078|16,6851874709129|223,9273|15,71338|8|281|False
85|36,8889846801758|11,8831253290176|227,9051|27,35059|8|281|False
86|36,8489303588867|13,9596613228321|228,0507|27,52441|8|281|False
87|36,8845024108887|10,5539292603731|228,0524|27,40723|8|281|False
88|36,8985176086426|16,227601762116|228,0255|27,35352|8|281|False
89|36,8908729553223|14,9557067811489|227,9407|27,35449|8|281|False
90|36,8489570617676|12,5882925197482|227,901|27,48145|8|281|False
